employee_id,month,year,total_tasks_assigned,total_tasks_completed,avg_completion_percentage,on_time_completion_rate,total_hours_worked,expected_hours,avg_task_progress,productivity_score,performance_status
39,10,2025,25,22,89.94,74.75,149.9,176.0,82.61,83.9,Excellent
21,2,2024,17,13,87.4,87.15,129.9,176.0,97.87,85.3,Excellent
49,8,2024,13,10,74.41,75.97,170.1,176.0,80.1,85.6,Excellent
42,10,2024,11,3,32.3,21.89,104.3,176.0,31.54,37.5,Low Productivity
43,7,2025,27,21,80.92,85.58,161.8,176.0,94.26,81.1,Excellent
41,9,2024,28,19,68.65,59.42,152.2,176.0,65.5,70.6,Good
9,4,2024,9,4,52.28,52.75,144.9,176.0,50.32,59.4,Needs Improvement
24,12,2025,9,5,60.95,62.08,110.6,176.0,58.93,58.4,Needs Improvement
37,9,2024,21,14,71.72,68.2,143.9,176.0,71.4,74.2,Good
49,3,2024,13,6,42.73,47.62,110.9,176.0,41.18,52.4,Needs Improvement
41,2,2024,10,8,94.45,86.04,145.9,176.0,96.74,88.5,Excellent
17,1,2025,29,21,80.08,54.68,122.1,176.0,75.09,71.5,Good
24,2,2024,23,13,48.11,52.27,162.3,176.0,48.75,61.6,Good
21,3,2025,20,15,85.48,72.31,132.7,176.0,82.77,75.6,Excellent
39,1,2024,25,14,53.82,65.57,135.2,176.0,54.14,65.9,Good
41,12,2024,6,3,71.11,65.22,111.9,176.0,65.69,65.8,Good
39,10,2024,14,5,41.51,36.55,105.4,176.0,37.18,40.6,Needs Improvement
13,10,2024,20,16,74.98,95.26,160.2,176.0,85.61,85.6,Excellent
11,8,2025,9,2,29.35,10.28,106.4,176.0,24.74,30.2,Low Productivity
46,4,2024,19,15,76.76,91.58,130.1,176.0,79.38,79.7,Excellent
19,6,2024,17,8,51.45,48.85,108.3,176.0,48.76,53.5,Needs Improvement
11,6,2025,17,9,58.18,51.91,128.8,176.0,53.09,65.3,Good
13,1,2024,17,4,22.2,21.57,100.4,176.0,22.52,26.6,Low Productivity
46,2,2024,19,7,33.37,36.07,92.4,176.0,29.03,36.6,Low Productivity
45,6,2024,18,13,77.17,88.02,135.1,176.0,79.76,83.1,Excellent
1,8,2024,12,5,49.72,49.32,115.7,176.0,49.1,54.4,Needs Improvement
40,12,2024,15,9,63.19,69.47,139.7,176.0,69.87,73.3,Good
44,4,2025,22,11,48.42,46.35,137.0,176.0,41.89,60.8,Good
19,7,2025,28,21,75.09,78.4,152.1,176.0,76.47,81.3,Excellent
12,3,2025,8,6,77.22,89.98,151.3,176.0,79.08,80.6,Excellent
8,8,2024,14,11,87.4,92.73,152.4,176.0,82.42,88.4,Excellent
8,10,2024,5,2,32.96,33.03,122.2,176.0,29.64,43.0,Needs Improvement
45,7,2024,9,6,81.86,83.57,156.0,176.0,74.74,83.5,Excellent
12,9,2024,17,15,90.08,89.29,177.7,176.0,82.28,90.0,Outstanding
48,6,2025,5,2,43.5,43.81,98.1,176.0,42.9,46.8,Needs Improvement
33,11,2025,27,13,53.43,46.11,113.5,176.0,57.47,54.9,Needs Improvement
45,8,2024,12,6,58.2,69.82,141.2,176.0,57.54,66.2,Good
26,8,2024,7,4,57.72,61.76,112.8,176.0,57.28,62.0,Good
39,8,2025,7,3,50.08,39.84,96.2,176.0,43.58,48.7,Needs Improvement
28,3,2025,11,6,49.38,54.04,116.7,176.0,38.87,54.7,Needs Improvement
5,2,2025,8,4,62.15,62.51,125.6,176.0,63.86,62.8,Good
8,9,2025,7,2,34.51,45.9,104.9,176.0,31.21,44.2,Needs Improvement
25,3,2024,19,14,74.05,76.32,146.1,176.0,65.04,80.4,Excellent
27,8,2025,12,4,46.58,36.32,107.3,176.0,43.85,46.8,Needs Improvement
46,6,2025,7,3,67.58,64.07,120.0,176.0,68.83,61.3,Good
23,11,2025,11,5,53.18,48.06,96.8,176.0,55.2,54.1,Needs Improvement
30,11,2024,22,13,56.61,58.77,139.7,176.0,57.6,68.3,Good
45,12,2024,15,6,50.69,66.62,126.3,176.0,47.21,58.7,Needs Improvement
47,3,2025,15,8,58.8,62.02,124.4,176.0,61.77,61.1,Good
23,6,2024,21,14,64.72,69.38,138.3,176.0,64.62,67.3,Good
49,5,2024,10,6,65.01,60.36,133.3,176.0,60.63,59.7,Needs Improvement
47,7,2024,12,4,32.72,37.58,127.2,176.0,27.13,47.5,Needs Improvement
20,7,2024,5,1,37.7,46.71,112.7,176.0,38.68,40.8,Needs Improvement
18,8,2024,14,7,50.56,61.79,104.1,176.0,54.9,53.6,Needs Improvement
18,6,2024,29,24,73.41,78.06,175.2,176.0,76.38,83.6,Excellent
2,6,2024,23,11,39.77,45.44,137.8,176.0,40.59,52.7,Needs Improvement
4,6,2025,7,2,34.3,26.81,110.6,176.0,37.46,43.6,Needs Improvement
30,8,2025,8,5,68.51,68.11,135.1,176.0,80.37,70.3,Good
33,2,2024,15,10,75.13,37.12,139.4,176.0,76.57,63.4,Good
36,7,2024,19,14,82.09,62.62,128.4,176.0,82.88,72.1,Good
18,10,2024,5,3,56.73,65.03,148.2,176.0,59.45,62.4,Good
37,10,2024,13,3,28.46,8.58,118.8,176.0,32.21,36.0,Low Productivity
19,9,2024,15,7,48.41,69.73,119.9,176.0,41.73,61.4,Good
47,11,2024,23,6,29.3,22.74,114.0,176.0,30.19,35.8,Low Productivity
28,12,2025,17,9,63.45,60.27,140.8,176.0,68.47,67.8,Good
40,5,2024,20,11,59.08,68.42,130.0,176.0,67.81,67.3,Good
20,6,2025,8,5,70.34,68.15,117.3,176.0,70.44,69.2,Good
49,6,2025,5,2,68.53,57.43,136.3,176.0,66.26,63.6,Good
33,2,2024,24,18,69.83,73.11,143.0,176.0,70.66,75.8,Excellent
12,4,2024,17,14,83.72,75.55,132.5,176.0,80.5,76.4,Excellent
15,1,2024,5,3,75.48,68.82,153.6,176.0,83.33,78.4,Excellent
41,2,2025,9,5,65.22,64.71,134.7,176.0,67.62,66.3,Good
39,2,2025,9,5,68.98,63.53,127.5,176.0,68.72,69.7,Good
2,6,2024,18,11,64.69,58.97,164.4,176.0,70.26,71.9,Good
29,1,2024,27,15,58.73,66.2,118.0,176.0,52.96,62.2,Good
41,12,2024,18,12,64.76,57.1,120.7,176.0,54.4,67.5,Good
10,9,2024,12,6,60.41,59.85,126.4,176.0,62.52,58.4,Needs Improvement
2,3,2024,8,6,81.45,88.04,142.7,176.0,86.82,78.5,Excellent
11,9,2025,11,6,63.97,58.86,117.2,176.0,63.26,60.3,Good
13,11,2025,24,13,64.36,70.62,147.0,176.0,60.96,68.6,Good
10,9,2024,23,13,51.94,61.59,109.8,176.0,47.16,61.3,Good
14,9,2024,19,6,41.98,45.18,112.0,176.0,35.8,44.6,Needs Improvement
18,8,2025,26,9,42.22,16.23,111.4,176.0,45.55,35.6,Low Productivity
9,4,2024,8,2,36.44,44.73,109.6,176.0,40.53,47.9,Needs Improvement
39,10,2025,23,15,71.39,71.87,151.1,176.0,75.98,71.9,Good
28,8,2025,13,4,28.91,35.73,136.0,176.0,28.94,42.3,Needs Improvement
3,8,2025,25,18,81.67,79.81,139.9,176.0,75.89,79.9,Excellent
20,4,2025,17,10,63.95,59.61,144.1,176.0,60.38,66.5,Good
6,9,2024,18,11,70.85,72.48,133.7,176.0,73.85,64.9,Good
27,9,2025,27,17,63.2,80.61,134.3,176.0,58.02,69.3,Good
2,10,2024,18,12,70.73,54.3,142.2,176.0,70.22,69.5,Good
29,3,2024,26,19,79.31,84.4,142.4,176.0,74.22,84.1,Excellent
38,7,2024,14,8,63.44,60.87,115.8,176.0,59.95,64.8,Good
3,1,2024,20,14,76.06,67.97,158.6,176.0,70.3,77.3,Excellent
16,5,2024,9,2,24.65,18.76,109.5,176.0,24.73,26.1,Low Productivity
30,9,2024,27,21,81.63,83.15,143.4,176.0,74.32,84.6,Excellent
40,7,2024,10,3,29.85,46.28,97.5,176.0,26.05,43.2,Needs Improvement
2,11,2024,6,3,63.4,60.38,135.2,176.0,67.66,67.1,Good
17,6,2025,17,10,62.1,69.9,128.0,176.0,67.34,67.8,Good
41,1,2025,17,10,63.67,64.61,134.5,176.0,67.02,68.3,Good
12,5,2025,23,14,52.51,48.12,126.2,176.0,59.59,62.0,Good
35,4,2025,22,10,48.3,46.73,106.1,176.0,41.7,50.1,Needs Improvement
43,11,2024,23,16,71.17,66.39,161.5,176.0,70.71,75.4,Excellent
1,6,2024,5,2,51.83,51.3,113.4,176.0,52.21,55.9,Needs Improvement
45,11,2025,12,3,32.71,27.56,93.1,176.0,42.47,34.9,Low Productivity
15,12,2024,26,19,77.44,70.77,148.8,176.0,76.26,76.1,Excellent
26,6,2024,20,15,78.78,85.26,146.4,176.0,82.79,82.6,Excellent
37,10,2025,6,2,50.07,46.33,126.8,176.0,58.54,50.7,Needs Improvement
21,12,2024,12,7,62.23,53.63,139.4,176.0,62.89,64.0,Good
49,9,2025,10,5,52.63,63.35,111.7,176.0,50.29,58.8,Needs Improvement
31,2,2024,20,13,68.14,70.85,144.3,176.0,66.23,71.1,Good
25,2,2025,27,20,76.19,77.71,130.7,176.0,67.63,76.4,Excellent
23,12,2024,15,7,39.92,58.66,137.1,176.0,37.63,52.7,Needs Improvement
24,9,2024,21,14,65.91,70.34,121.4,176.0,58.81,70.9,Good
38,5,2024,27,7,33.91,24.61,91.2,176.0,37.82,31.6,Low Productivity
28,12,2025,23,10,41.79,48.48,105.1,176.0,33.98,44.3,Needs Improvement
21,7,2025,15,5,37.29,43.5,115.5,176.0,39.25,45.8,Needs Improvement
43,1,2024,12,7,63.15,66.46,129.9,176.0,68.84,67.2,Good
18,9,2025,26,18,65.13,78.32,139.2,176.0,68.78,74.9,Good
36,1,2024,8,4,70.17,63.07,128.0,176.0,67.76,67.5,Good
35,2,2025,15,12,85.33,77.52,147.6,176.0,89.14,84.4,Excellent
45,10,2025,12,5,39.28,38.52,107.6,176.0,39.32,49.4,Needs Improvement
9,8,2024,13,9,74.54,82.27,114.4,176.0,72.25,75.9,Excellent
38,5,2025,6,3,57.57,59.31,106.3,176.0,55.75,61.9,Good
30,8,2024,20,10,54.17,44.86,111.1,176.0,56.39,55.3,Needs Improvement
44,8,2024,10,9,100.0,89.06,154.2,176.0,92.22,97.0,Outstanding
34,8,2024,25,11,44.84,36.84,140.0,176.0,42.32,49.4,Needs Improvement
32,5,2025,25,17,75.3,76.18,120.4,176.0,77.18,74.1,Good
3,4,2025,23,8,33.7,37.89,91.9,176.0,31.14,42.5,Needs Improvement
3,10,2025,12,7,61.2,75.62,101.4,176.0,54.74,63.3,Good
28,9,2025,18,9,56.55,59.64,131.5,176.0,52.09,64.6,Good
44,5,2024,28,8,27.4,34.22,100.1,176.0,28.26,34.6,Low Productivity
15,7,2024,20,13,64.47,85.47,116.2,176.0,66.89,73.2,Good
41,9,2024,16,8,57.65,47.64,123.9,176.0,63.08,53.9,Needs Improvement
23,3,2024,9,4,53.43,35.82,109.5,176.0,57.33,51.2,Needs Improvement
40,9,2025,28,10,39.94,41.23,128.9,176.0,43.79,49.5,Needs Improvement
11,12,2024,28,14,55.43,50.49,111.9,176.0,45.82,54.7,Needs Improvement
48,11,2025,23,15,65.73,70.4,159.9,176.0,69.5,68.7,Good
32,2,2025,22,18,86.64,92.99,149.1,176.0,84.05,86.8,Excellent
36,10,2024,13,5,42.53,46.83,106.7,176.0,35.32,43.9,Needs Improvement
33,8,2025,6,3,67.54,75.36,126.7,176.0,70.33,69.2,Good
24,12,2024,29,17,59.12,51.36,131.3,176.0,60.02,62.6,Good
39,9,2024,24,14,63.37,67.57,124.3,176.0,67.79,66.2,Good
34,12,2024,16,8,51.33,47.57,109.1,176.0,48.66,48.7,Needs Improvement
28,6,2025,6,2,49.19,59.07,126.0,176.0,49.16,54.0,Needs Improvement
37,6,2025,14,9,61.99,71.87,149.5,176.0,52.98,71.9,Good
7,11,2025,5,1,26.95,32.68,118.3,176.0,36.76,41.2,Needs Improvement
4,10,2024,8,4,53.59,52.42,123.3,176.0,46.9,57.4,Needs Improvement
37,11,2024,29,10,52.11,30.33,124.0,176.0,48.06,45.7,Needs Improvement
1,4,2024,16,11,72.3,72.29,140.0,176.0,67.15,73.1,Good
1,7,2024,13,9,65.71,85.12,132.5,176.0,66.74,72.6,Good
47,4,2025,8,5,67.15,86.65,130.8,176.0,62.91,74.5,Good
20,8,2024,13,6,39.16,50.76,132.1,176.0,44.55,51.7,Needs Improvement
19,9,2025,10,3,27.65,29.98,81.4,176.0,29.22,37.8,Low Productivity
29,9,2025,5,1,18.52,27.35,119.0,176.0,11.07,29.7,Low Productivity
10,12,2024,14,4,27.14,42.05,107.5,176.0,31.04,38.8,Low Productivity
18,1,2025,18,16,90.89,94.92,145.6,176.0,95.45,89.3,Excellent
28,7,2025,26,21,87.52,80.25,136.0,176.0,83.88,86.1,Excellent
35,8,2025,29,21,71.94,78.36,131.7,176.0,66.21,75.6,Excellent
43,3,2024,22,5,30.71,25.23,112.3,176.0,32.71,38.8,Low Productivity
47,2,2024,10,5,53.19,55.67,131.5,176.0,56.48,52.0,Needs Improvement
31,2,2025,22,13,60.52,61.99,123.1,176.0,55.51,66.2,Good
27,6,2024,24,10,38.79,48.82,106.7,176.0,43.41,44.6,Needs Improvement
11,6,2025,20,12,65.37,61.38,135.2,176.0,62.5,64.1,Good
49,3,2024,19,15,82.36,82.96,187.8,176.0,88.27,87.1,Excellent
49,7,2025,20,17,98.28,90.56,192.5,176.0,90.38,95.4,Outstanding
38,4,2024,12,10,87.18,87.48,168.2,176.0,83.51,90.1,Outstanding
5,7,2024,17,7,40.36,57.95,104.8,176.0,39.32,48.3,Needs Improvement
8,4,2024,27,13,49.75,63.01,129.9,176.0,44.79,57.0,Needs Improvement
34,11,2024,15,10,68.47,66.93,124.3,176.0,68.31,68.5,Good
48,8,2025,29,20,73.3,64.41,133.2,176.0,71.57,65.7,Good
12,11,2025,11,7,69.02,65.62,156.0,176.0,67.98,73.2,Good
38,1,2025,21,8,39.49,43.76,108.5,176.0,37.47,45.3,Needs Improvement
1,10,2025,22,10,44.63,47.28,114.1,176.0,38.18,51.1,Needs Improvement
31,11,2025,26,18,71.22,62.34,130.5,176.0,71.11,68.6,Good
4,2,2025,27,16,51.63,58.03,115.2,176.0,51.0,58.7,Needs Improvement
49,8,2024,23,17,82.74,80.01,137.5,176.0,77.7,72.5,Good
45,8,2025,29,23,85.85,87.38,154.7,176.0,92.1,82.8,Excellent
50,6,2024,17,6,40.4,49.77,118.7,176.0,41.97,45.2,Needs Improvement
5,11,2024,19,7,38.5,37.2,117.0,176.0,42.1,44.4,Needs Improvement
30,6,2025,27,12,41.44,39.6,133.3,176.0,37.4,48.9,Needs Improvement
24,1,2025,26,15,63.43,58.93,102.9,176.0,51.88,63.3,Good
3,1,2024,26,11,38.33,35.53,115.3,176.0,47.05,41.4,Needs Improvement
11,10,2024,5,1,40.06,28.78,96.9,176.0,40.91,40.4,Needs Improvement
45,8,2024,20,13,56.99,63.34,164.9,176.0,58.81,76.1,Excellent
4,9,2025,9,5,62.08,66.96,127.6,176.0,63.69,64.7,Good
26,2,2025,7,5,76.18,74.84,156.3,176.0,78.17,82.4,Excellent
27,4,2024,27,8,38.18,38.54,120.5,176.0,32.86,46.4,Needs Improvement
46,6,2025,14,12,95.58,99.41,146.6,176.0,90.44,96.4,Outstanding
43,7,2025,23,9,42.12,30.29,125.4,176.0,36.99,43.1,Needs Improvement
27,11,2024,9,6,81.76,61.74,153.4,176.0,84.52,77.7,Excellent
42,10,2025,11,10,92.88,88.54,166.1,176.0,86.81,94.7,Outstanding
50,5,2025,18,9,55.6,49.23,114.1,176.0,47.95,58.4,Needs Improvement
6,3,2024,7,6,78.39,96.51,127.6,176.0,75.18,86.6,Excellent
15,9,2025,17,7,44.8,46.0,149.2,176.0,43.44,57.2,Needs Improvement
30,8,2024,17,10,61.66,64.47,124.5,176.0,61.41,63.3,Good
42,4,2024,14,9,63.8,71.72,149.8,176.0,61.36,70.3,Good
37,2,2025,6,4,84.61,76.29,139.7,176.0,87.03,74.5,Good
37,9,2024,10,3,20.48,28.32,135.7,176.0,26.32,35.9,Low Productivity
42,3,2025,12,5,46.65,44.05,107.8,176.0,46.89,47.1,Needs Improvement
37,3,2025,8,2,27.61,32.8,105.3,176.0,33.42,30.7,Low Productivity
35,7,2024,29,17,54.78,47.24,161.8,176.0,57.53,61.8,Good
23,1,2024,16,6,46.3,37.82,90.1,176.0,41.52,47.1,Needs Improvement
6,11,2025,19,8,51.13,43.91,133.1,176.0,46.9,48.9,Needs Improvement
4,12,2024,12,8,78.43,70.45,138.8,176.0,73.94,80.6,Excellent
18,8,2025,11,5,50.1,42.94,133.9,176.0,49.14,56.0,Needs Improvement
9,9,2025,18,4,30.63,21.51,96.6,176.0,29.24,34.6,Low Productivity
49,3,2024,27,9,35.15,25.29,133.7,176.0,38.12,41.1,Needs Improvement
29,5,2025,23,13,65.16,70.56,115.4,176.0,64.37,61.9,Good
13,6,2024,18,14,82.82,79.15,145.9,176.0,84.05,83.2,Excellent
47,12,2025,26,19,68.68,75.53,154.9,176.0,62.84,79.1,Excellent
17,1,2025,17,11,66.53,59.91,121.9,176.0,67.74,65.3,Good
45,9,2024,25,21,82.46,88.43,151.2,176.0,80.07,86.8,Excellent
32,11,2025,5,3,67.04,76.49,121.4,176.0,64.28,71.1,Good
48,6,2024,23,10,45.73,40.03,111.9,176.0,42.5,46.5,Needs Improvement
22,3,2024,5,3,78.14,69.62,180.8,176.0,85.7,81.4,Excellent
4,7,2025,8,5,69.52,61.02,152.1,176.0,63.62,67.1,Good
5,3,2025,14,7,49.9,41.33,132.0,176.0,53.29,56.0,Needs Improvement
37,10,2024,7,3,53.1,50.08,123.2,176.0,52.87,60.6,Good
41,5,2024,24,21,82.03,96.61,128.9,176.0,75.23,90.2,Outstanding
49,5,2024,13,6,42.34,35.07,114.4,176.0,40.85,46.0,Needs Improvement
13,3,2025,7,1,34.62,31.42,113.3,176.0,22.93,37.2,Low Productivity
34,2,2024,10,7,71.36,84.13,135.0,176.0,79.96,81.0,Excellent
45,7,2024,10,5,59.54,30.56,128.0,176.0,57.7,52.5,Needs Improvement
22,8,2024,27,14,52.06,43.36,106.7,176.0,57.64,53.3,Needs Improvement
23,7,2025,29,13,47.01,42.51,101.6,176.0,53.73,50.3,Needs Improvement
3,4,2025,16,10,68.07,67.94,164.9,176.0,65.22,72.3,Good
42,9,2024,27,20,78.93,78.46,171.9,176.0,79.07,81.7,Excellent
34,1,2025,5,4,90.59,76.52,145.9,176.0,91.52,86.3,Excellent
32,8,2024,20,13,65.71,79.94,121.9,176.0,75.21,75.6,Excellent
45,1,2025,28,23,83.51,77.2,132.1,176.0,82.56,79.7,Excellent
49,6,2024,9,4,43.46,38.03,121.8,176.0,43.19,51.4,Needs Improvement
21,7,2025,13,3,17.92,14.19,127.8,176.0,10.92,25.4,Low Productivity
46,2,2024,14,13,95.17,92.88,145.0,176.0,90.7,93.2,Outstanding
44,9,2025,17,9,53.46,61.52,126.4,176.0,50.96,52.9,Needs Improvement
21,12,2025,19,14,67.78,69.93,143.9,176.0,74.29,72.1,Good
44,11,2025,16,5,38.86,34.98,131.6,176.0,48.32,40.0,Needs Improvement
11,1,2025,9,5,64.57,65.45,135.3,176.0,67.07,71.9,Good
39,4,2025,9,3,38.9,42.15,93.0,176.0,40.66,42.9,Needs Improvement
4,3,2024,22,13,62.64,63.56,140.1,176.0,66.07,65.5,Good
1,11,2025,16,10,62.02,71.89,134.3,176.0,58.6,67.6,Good
28,1,2025,7,5,77.16,78.33,127.9,176.0,84.11,71.9,Good
24,4,2025,29,16,63.5,64.94,141.2,176.0,56.34,65.6,Good
35,6,2025,11,4,46.55,35.76,111.0,176.0,44.28,46.7,Needs Improvement
13,3,2025,21,10,49.94,48.83,126.9,176.0,53.2,52.5,Needs Improvement
47,4,2025,23,20,85.65,82.02,154.8,176.0,83.25,91.1,Outstanding
34,4,2025,22,14,64.27,72.23,129.8,176.0,76.62,73.5,Good
11,2,2025,5,1,35.66,41.38,93.1,176.0,39.0,35.3,Low Productivity
36,12,2025,29,14,51.37,49.17,129.7,176.0,56.29,53.3,Needs Improvement
17,8,2024,28,17,65.38,64.84,111.8,176.0,61.59,65.3,Good
35,1,2025,9,7,78.3,67.74,157.7,176.0,83.13,77.0,Excellent
18,4,2024,6,5,84.73,89.57,138.7,176.0,88.78,85.7,Excellent
40,5,2025,5,3,79.02,62.64,123.4,176.0,86.85,69.0,Good
22,9,2025,11,4,41.02,45.55,137.1,176.0,30.06,47.9,Needs Improvement
24,8,2025,15,6,40.81,27.46,115.7,176.0,36.91,41.6,Needs Improvement
19,11,2024,15,10,62.1,81.78,106.0,176.0,63.78,69.2,Good
37,4,2025,22,13,54.66,58.93,127.3,176.0,56.49,61.5,Good
39,12,2025,21,9,50.88,45.68,126.3,176.0,50.65,49.7,Needs Improvement
21,2,2024,6,2,43.21,53.24,120.0,176.0,35.57,45.4,Needs Improvement
8,2,2025,11,7,75.0,70.07,124.0,176.0,75.99,67.2,Good
28,11,2025,11,5,53.16,34.81,108.7,176.0,54.71,51.3,Needs Improvement
5,9,2024,14,9,66.06,64.38,136.7,176.0,66.05,75.0,Good
17,3,2024,26,16,68.16,80.4,147.4,176.0,67.98,74.5,Good
37,7,2024,25,20,87.17,74.75,125.8,176.0,91.88,71.4,Good
36,5,2024,7,6,88.17,89.0,135.2,176.0,87.4,89.3,Excellent
19,10,2025,16,5,35.38,46.79,128.1,176.0,29.13,48.9,Needs Improvement
27,6,2025,7,3,42.78,37.25,133.0,176.0,49.8,46.2,Needs Improvement
34,6,2024,15,13,79.04,87.63,136.6,176.0,85.78,86.8,Excellent
11,5,2024,16,12,78.48,87.66,135.7,176.0,78.28,83.1,Excellent
45,2,2024,29,11,37.23,36.21,144.3,176.0,41.6,51.0,Needs Improvement
47,11,2024,8,7,95.18,83.54,165.1,176.0,87.56,88.4,Excellent
12,2,2025,29,9,29.21,18.28,105.7,176.0,28.49,34.2,Low Productivity
21,2,2025,20,6,34.46,23.99,123.4,176.0,25.89,38.9,Low Productivity
11,2,2024,24,12,51.63,44.0,113.6,176.0,57.25,56.1,Needs Improvement
39,2,2025,22,18,74.53,80.24,148.9,176.0,67.05,79.8,Excellent
28,7,2024,8,4,56.03,60.49,121.5,176.0,53.97,63.1,Good
5,3,2024,26,17,69.03,66.89,144.4,176.0,70.11,71.3,Good
17,2,2025,10,2,32.58,17.61,112.5,176.0,36.7,36.2,Low Productivity
20,4,2025,25,23,92.81,100.0,157.5,176.0,95.45,96.2,Outstanding
41,1,2024,19,10,58.88,45.53,131.0,176.0,64.6,55.1,Needs Improvement
46,12,2024,5,3,77.64,89.38,157.0,176.0,81.66,82.8,Excellent
12,10,2024,7,3,58.28,56.64,131.3,176.0,64.82,58.1,Needs Improvement
6,1,2024,9,5,65.86,71.14,133.6,176.0,57.08,68.0,Good
17,3,2025,26,12,46.91,52.52,125.0,176.0,44.49,58.9,Needs Improvement
19,4,2024,21,6,26.73,43.72,123.5,176.0,28.98,40.1,Needs Improvement
26,8,2025,18,8,53.15,44.96,102.4,176.0,61.02,47.5,Needs Improvement
48,5,2025,13,9,78.81,72.83,146.2,176.0,76.28,76.3,Excellent
44,6,2025,7,2,41.38,44.16,85.1,176.0,51.2,45.6,Needs Improvement
44,12,2025,17,13,80.21,74.92,137.5,176.0,81.97,79.4,Excellent
32,11,2024,7,5,81.84,83.48,172.2,176.0,78.28,85.8,Excellent
6,2,2024,15,4,24.32,40.99,91.0,176.0,18.55,33.1,Low Productivity
36,2,2024,6,3,48.35,36.52,95.6,176.0,52.03,46.4,Needs Improvement
38,10,2024,28,21,81.92,74.68,126.0,176.0,78.72,80.0,Excellent
11,8,2024,19,9,51.38,69.01,131.8,176.0,50.02,55.9,Needs Improvement
33,3,2025,17,14,89.66,84.66,148.3,176.0,90.47,87.4,Excellent
24,1,2025,23,12,59.37,61.18,107.4,176.0,60.36,57.3,Needs Improvement
23,6,2025,26,6,26.03,33.04,119.0,176.0,35.6,37.5,Low Productivity
15,12,2024,20,14,69.05,62.21,145.4,176.0,71.02,72.1,Good
27,3,2025,22,9,44.6,46.41,97.9,176.0,41.57,42.6,Needs Improvement
11,5,2024,11,6,60.18,64.73,127.1,176.0,56.45,66.5,Good
50,11,2025,17,13,73.1,100.0,176.0,176.0,81.43,84.7,Excellent
17,2,2025,8,7,92.42,67.4,146.1,176.0,89.84,79.3,Excellent
14,1,2025,13,3,24.41,12.73,75.1,176.0,27.34,25.7,Low Productivity
27,7,2024,14,9,50.83,63.93,139.7,176.0,51.79,63.8,Good
18,8,2025,13,7,58.34,54.21,131.4,176.0,60.44,57.7,Needs Improvement
28,3,2024,11,4,41.75,33.35,132.3,176.0,48.74,44.7,Needs Improvement
47,3,2024,19,9,59.22,42.91,113.7,176.0,60.63,50.6,Needs Improvement
47,1,2024,12,5,42.52,48.02,120.7,176.0,46.61,53.8,Needs Improvement
4,12,2025,23,9,47.47,35.41,117.4,176.0,49.0,47.4,Needs Improvement
7,2,2024,15,6,48.36,40.79,116.0,176.0,46.09,48.4,Needs Improvement
45,5,2024,9,8,89.32,100.0,158.7,176.0,91.79,95.5,Outstanding
35,3,2024,6,3,59.18,64.18,135.0,176.0,55.92,62.8,Good
48,2,2024,14,7,51.95,48.96,130.5,176.0,46.14,55.1,Needs Improvement
9,11,2025,20,15,73.27,64.98,155.1,176.0,76.18,78.2,Excellent
8,7,2025,27,10,36.36,45.97,77.0,176.0,38.68,39.1,Low Productivity
45,4,2025,17,16,93.81,89.55,135.2,176.0,95.61,87.4,Excellent
17,3,2025,12,5,43.17,53.56,117.8,176.0,43.06,52.5,Needs Improvement
17,10,2024,13,9,74.38,77.76,141.3,176.0,74.02,76.9,Excellent
49,11,2025,15,13,84.46,85.66,134.5,176.0,79.04,84.6,Excellent
33,6,2024,15,9,64.71,69.26,127.6,176.0,55.4,66.7,Good
32,7,2025,27,7,17.7,11.46,89.3,176.0,22.14,27.8,Low Productivity
8,5,2024,20,9,42.16,59.05,126.6,176.0,46.54,50.0,Needs Improvement
19,4,2025,14,10,73.99,73.78,127.0,176.0,72.73,68.3,Good
38,11,2024,28,7,36.63,29.61,105.8,176.0,43.99,35.5,Low Productivity
3,11,2025,16,4,29.59,21.81,116.5,176.0,32.09,35.7,Low Productivity
5,10,2025,29,23,75.85,79.38,131.5,176.0,77.54,82.0,Excellent
13,8,2025,10,6,76.0,80.71,114.2,176.0,86.09,73.8,Good
47,3,2025,16,4,30.39,28.24,92.9,176.0,24.12,31.6,Low Productivity
46,8,2024,14,6,40.73,43.06,104.1,176.0,40.49,44.2,Needs Improvement
31,7,2025,22,11,53.65,59.51,123.8,176.0,49.39,62.2,Good
16,1,2025,22,14,71.05,68.61,107.4,176.0,69.21,69.4,Good
50,9,2025,8,3,34.29,52.38,136.1,176.0,33.95,51.0,Needs Improvement
32,9,2024,13,9,66.46,55.51,118.5,176.0,66.24,68.5,Good
22,4,2024,11,7,77.11,64.4,114.2,176.0,71.75,68.8,Good
29,9,2024,22,11,55.66,42.78,124.3,176.0,56.0,54.3,Needs Improvement
22,3,2024,12,6,48.42,60.63,118.8,176.0,44.29,55.6,Needs Improvement
43,8,2024,15,7,47.77,37.96,139.2,176.0,53.75,53.7,Needs Improvement
3,6,2025,11,7,73.78,74.99,133.8,176.0,77.61,74.7,Good
10,4,2024,13,5,41.99,32.5,110.1,176.0,43.71,38.2,Low Productivity
42,5,2024,12,6,57.73,46.99,130.5,176.0,55.35,58.6,Needs Improvement
21,3,2024,7,3,53.43,44.97,136.6,176.0,54.21,57.7,Needs Improvement
16,8,2024,21,13,69.12,65.74,103.5,176.0,72.65,66.0,Good
